filename,created_at,taxon,taxon_original,method,habit,root_system,height_min,height_low,height_high,height_max,height_unit,inflorescence_type,inflorescence_shape,inflorescence_length_min,inflorescence_length_low,inflorescence_length_high,inflorescence_length_max,inflorescence_length_unit,inflorescence_width_min,inflorescence_width_low,inflorescence_width_high,inflorescence_width_max,inflorescence_width_unit,inflorescence_peduncle_length_min,inflorescence_peduncle_length_low,inflorescence_peduncle_length_high,inflorescence_peduncle_length_max,inflorescence_peduncle_length_unit,flower_merosity,pedicel_length_min,pedicel_length_low,pedicel_length_high,pedicel_length_max,pedicel_length_unit,pedicel_width_min,pedicel_width_low,pedicel_width_high,pedicel_width_max,pedicel_width_unit,bisexual_flowers_presence,male_flowers_presence,heteromorphic_flower_presence,sterile_flower_presence,calyx_shape,calyx_length_min,calyx_length_low,calyx_length_high,calyx_length_max,calyx_length_unit,calyx_lobe_length_min,calyx_lobe_length_low,calyx_lobe_length_high,calyx_lobe_length_max,calyx_lobe_length_unit.,corolla_length_min,corolla_length_low,corolla_length_high,corolla_length_max,corolla_length_unit,corolla_lobe_length_min,corolla_lobe_length_low,corolla_lobe_length_high,corolla_lobe_length_max,corolla_lobe_length_unit,corolla_lobe_width_min,corolla_lobe_width_low,corolla_lobe_width_high,corolla_lobe_width_max,corolla_lobe_width_unit,stamen_count,filament_length_min,filament_length_low,filament_length_high,filament_length_max,filament_length_unit,filament_color,anther_gland_presence,stemonozone_presence,stamen_tube_presence,staminal_tube_presence,intrastaminal_nectary_presence,nectary_presence,obs
Barneby_1991_Sensitivae_Censitae_treatment_0759.txt,"2025-07-10T02:02:47,072",Mimosa_lanata,Mimosa lanata,,subshrubs,,NA,1,1.5,NA,m,capitula,globose,NA,4.5,7.5,NA,mm,NA,NA,NA,NA,NA,1.3,2,5,NA,cm,4-merous,1.3,2,5,NA,cm,,,,,,NA,NA,NA,NA,paleaceous-pappiform,1.3,1.3,0,1.7,mm,NA,NA,NA,NA,,NA,2,2.4,NA,mm,0.4,0.65,,NA,mm,NA,0.3,0.4,NA,mm,4,NA,4,5,NA,mm,pink or lilac,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0760.txt,"2025-07-10T02:03:56,295",Mimosa_macrocalyx,Mimosa macrocalyx,,subshrubs,,6,NA,20,NA,dm,capitula,globose,NA,3.5,4,NA,mm,NA,NA,NA,NA,NA,20,20,30,30,mm,4-merous,NA,20,30,NA,mm,,0.2,0.2,,mm,NA,NA,NA,NA,paleaceous,1.3,1.3,1.5,1.5,mm,0.8,0.8,0.9,0.9,mm,1.8,1.8,2.1,2.1,mm,0.7,0.8,0.8,NA,mm,0.4,0.4,0.5,0.5,mm,4,NA,4,4.5,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0761.txt,"2025-07-10T02:05:08,870",Mimosa_pedersenii,Mimosa pedersenii,,shrubs and subshrubs,,NA,NA,4,NA,m,capitula,subglobose,NA,4.5,5.5,NA,mm,NA,NA,NA,NA,NA,2.5,2.5,5,5,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,paleaceous-pappiform,1.1,1.1,1.8,1.8,mm,NA,NA,NA,NA,,NA,1.8,2.1,NA,mm,0.5,0.6,,NA,mm,NA,0.4,0.5,NA,mm,4,NA,3.5,5,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0762.txt,"2025-07-10T02:06:20,743",Mimosa_reptans,Mimosa reptans,,shrublezs,,NA,4,10,NA,dm,capitula,globose or plumply ellipsoid,NA,5,4,NA,mm,NA,NA,NA,NA,NA,2.5,3,9,NA,cm,4-merous,2.5,3,9,NA,cm,,,,,,NA,NA,NA,NA,campanulate,NA,0.6,0.8,NA,mm,NA,NA,NA,NA,,1.6,1.6,2.5,2.5,mm,0.5,0.7,0.7,NA,mm,0.4,0.4,0.5,0.5,mm,4,NA,3,4,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0763.txt,"2025-07-10T02:07:29,349",Mimosa_schleidenii,Mimosa schleidenii,,subshrubs,,NA,NA,NA,NA,,capitula,globose,NA,7,8,NA,mm,NA,NA,NA,NA,NA,3,5,16,NA,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,pappiform,NA,0.8,1,NA,mm,NA,NA,NA,NA,,NA,2.6,2.9,NA,mm,1,1.2,,NA,mm,NA,0.5,0.6,NA,mm,4,NA,3.5,4.5,NA,mm,pink-purple,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0764.txt,"2025-07-10T02:08:35,703",Mimosa_fachinalensis,Mimosa fachinalensis,,subshrubs,,NA,3,4,NA,dm,capitula,globose,NA,7,NA,NA,mm,NA,NA,NA,NA,NA,3,NA,6.5,NA,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,paleaceous,1.5,1.5,1.8,1.8,mm,NA,NA,NA,NA,,NA,2.4,3.3,NA,mm,0.8,1,,NA,mm,NA,0.5,0.5,NA,mm,4,NA,4,4,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0765.txt,"2025-07-10T02:09:42,059",Mimosa_luciana,Mimosa luciana,,shrub,,NA,NA,NA,NA,,capitula,globose,NA,5,6,NA,mm,NA,NA,NA,NA,NA,6,6,12,NA,mm,4-merous,6,NA,12,NA,mm,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,2,2,2.3,NA,mm,,,,NA,,NA,NA,NA,NA,,4,NA,4,NA,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0766.txt,"2025-07-10T02:10:48,006",Mimosa_humifusa,Mimosa humifusa,,subshrub,thick woody root,1,NA,2.5,NA,dm,capitula,subglobose,NA,5,5,NA,mm,NA,NA,NA,NA,NA,NA,12,23,NA,mm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,pappiform,0.4,0.4,0.7,0.7,mm,NA,NA,NA,NA,,1.4,NA,2.2,NA,mm,,0.7,,NA,mm,0.3,NA,0.45,NA,mm,4,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0767.txt,"2025-07-10T02:11:53,337",Mimosa_paupera,Mimosa paupera,,perennial herbs,branched subterranean caudex surmounting a fusiform or massive cylindric woody root,NA,1,5,7,dm,capitula,ellipsoid or subglobose,NA,NA,NA,NA,,NA,NA,NA,NA,NA,3,3,8,9,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,0.1,0.2,NA,mm,NA,NA,NA,NA,,NA,1.6,2.6,NA,mm,0.5,0.75,,NA,mm,NA,NA,NA,NA,,4,NA,NA,NA,NA,mm,pink-lilac,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0768.txt,"2025-07-10T02:12:55,596",Mimosa_paupera_paupera,Mimosa paupera var. pampera,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0769.txt,"2025-07-10T02:13:59,699",Mimosa_paupera_dives,Mimosa paupera var. dives,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0770.txt,"2025-07-10T02:15:07,182",Mimosa_falcipinna,Mimosa falcipinna,,subshrub,xylopodium and a carrot-shaped woody root,1,2,4.5,6,dm,capitula,ovoid or subglobose,NA,6,7.5,8,mm,NA,NA,NA,NA,NA,3,NA,9,NA,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,membranous collar,NA,0.1,0.15,NA,mm,NA,NA,NA,NA,,NA,2.4,3.2,NA,mm,0.6,0.8,,NA,mm,0.5,0.5,0.7,0.7,mm,4,NA,6,8,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0771.txt,"2025-07-10T02:16:22,344",Mimosa_distans,Mimosa distans,,subshrubs and suffruticose Herbs,,1.5,3,11,15,dm,capitula,globose or plumply ellipsoid,NA,6,7,NA,mm,NA,NA,NA,NA,NA,2,NA,6.5,7.5,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,membranous,NA,0.15,0.25,NA,mm,NA,NA,NA,NA,,2,2,3.2,3.2,mm,0.6,1.1,1.1,NA,mm,0.4,0.4,0.6,0.6,mm,4,4.5,4.5,8,8,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0772.txt,"2025-07-10T02:17:36,892",Mimosa_distans_distans,Mimosa distans subsp. distans,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0773.txt,"2025-07-10T02:18:51,163",Mimosa_distans_distans,Mimosa distans subsp. distans var. distans,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0774.txt,"2025-07-10T02:20:02,404",Mimosa_distans_neuroloma,Mimosa distans subsp. distans var. neuroloma,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0775.txt,"2025-07-10T02:21:11,327",Mimosa_distans_elongata,Mimosa distans subsp. elongata,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0776.txt,"2025-07-10T02:22:32,237",Mimosa_distans_elongata,Mimosa distans subsp. elongata var. elongata,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0777.txt,"2025-07-10T02:23:44,409",Mimosa_distans_elongata,Mimosa distans subsp. elongata var. planaltinae,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0778.txt,"2025-07-10T02:24:52,611",Mimosa_distans_paraguariensis,Mimosa distans subsp. elongata var. paraguariensis,,subshurb,,NA,2,4,NA,dm,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0779.txt,"2025-07-10T02:26:09,511",Mimosa_distans_quadripinna,Mimosa distans subsp. elongata var. quadripinna,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0780.txt,"2025-07-10T02:27:13,818",Mimosa_distans_terezinae,Mimosa distans subsp. elongata var. terezinae,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0781.txt,"2025-07-10T02:28:19,048",Mimosa_ramentacea,Mimosa ramentacea,,shrubs,,NA,1,NA,NA,m,capitula,subglobose,NA,4.5,5,NA,mm,NA,NA,NA,NA,NA,6,6,14,14,mm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,campanulate,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,2.5,2.5,NA,mm,1,1,,NA,mm,NA,0.5,0.5,NA,mm,4,NA,4,NA,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0782.txt,"2025-07-10T02:29:23,970",Mimosa_niederleinii,Mimosa niederleinii,,subshrub,,NA,NA,1,NA,m,fl-spikes,cylindric,10,12,25,NA,mm,NA,NA,NA,NA,NA,1.5,NA,3.5,NA,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,0.4,0.7,NA,mm,NA,NA,NA,NA,,1.5,1.5,2.1,2.1,mm,0.5,0.7,0.7,NA,mm,0.3,0.3,0.5,0.5,mm,4,4.5,4.5,5,5,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0783.txt,"2025-07-10T02:30:27,354",Mimosa_pseudolepidota,Mimosa pseudolepidota,,,,NA,700,900,NA,m,spikes,,12,NA,17,NA,mm,NA,NA,NA,NA,NA,NA,1,2,NA,cm,,NA,1,2,NA,cm,,,,,,NA,NA,NA,NA,campanulate tube,NA,0.7,0.7,NA,mm,NA,NA,NA,NA,,NA,1.3,1.3,NA,mm,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0784.txt,"2025-07-10T02:31:31,591",Mimosa_kuhnisteroides,Mimosa kuhnisteroides,,subshrubs,,NA,NA,1,NA,m,fl-spikes,,10,10,14,14,mm,NA,NA,NA,NA,NA,NA,4.5,7.5,NA,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,campanulate,0.7,0.7,1.1,1.1,mm,0.4,0.4,0.7,0.7,mm,NA,2,2.4,NA,mm,0.7,1,,NA,mm,NA,0.5,0.7,NA,mm,4,NA,5.5,9.5,NA,mm,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0785.txt,"2025-07-10T02:32:38,121",Mimosa_axillaris,Mimosa axillaris,,shrub or shrublet,,NA,NA,NA,NA,,capitula,moriform,NA,5,5.5,NA,mm,NA,NA,NA,NA,NA,2.5,2.5,3.5,3.5,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,paleaceous-pappiform,NA,1,1,NA,mm,NA,NA,NA,NA,,1.8,1.8,2.3,2.3,mm,0.65,0.8,,NA,mm,NA,0.4,0.5,NA,mm,4,NA,4,NA,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0786.txt,"2025-07-10T02:33:41,814",Mimosa_dryandroides,Mimosa dryandroides,,shrubs,,NA,NA,17,NA,dm,capitula,ellipsoid or shortly cylindric,7,7,15,15,mm,NA,NA,NA,NA,NA,1.5,1.5,2.5,2.5,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,paleaceous-pappiform,0.8,0.8,2,2,mm,0.3,0.3,0.3,0.3,mm,NA,2.2,2.7,NA,mm,0.8,1.1,,NA,mm,NA,0.6,0.8,NA,mm,4,NA,6,8.5,NA,mm,lilac-pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0787.txt,"2025-07-10T02:34:45,202",Mimosa_dryandroides_dryandroides,Mimosa dryandroides var. dryandroides,,,,1360,NA,1600,NA,m,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0788.txt,"2025-07-10T02:35:47,666",Mimosa_dryandroides_extratropica,Mimosa dryandroides var. extratropica,,,,NA,NA,NA,NA,,capitulis,oblongo-cylindricis,NA,2,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,0.8,1,NA,mm,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0789.txt,"2025-07-10T02:36:52,383",Mimosa_perdusenii,Mimosa per-dusenii,,subshrubs,,NA,6,NA,NA,dm,capitula,globose,NA,5,6,NA,mm,NA,NA,NA,NA,NA,1,NA,2.5,NA,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,membranous,NA,0.15,0.25,NA,mm,NA,NA,NA,NA,,2,2,2.7,2.7,mm,0.7,0.8,0.8,NA,mm,0.4,0.4,0.5,0.5,mm,4,3.5,3.5,4.5,4.5,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0790.txt,"2025-07-10T02:37:58,023",Mimosa_dutrae,Mimosa dutrae,,herbs,rooting at random nodes,NA,NA,3,NA,dm,fl-spikes,cylindric,10,10,18,18,mm,NA,NA,NA,NA,NA,4,4,11,11,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,paleaceous,0.8,0.8,1,1,mm,NA,NA,NA,NA,,2,2,2.3,2.3,mm,1,1,,NA,mm,NA,0.75,0.75,NA,mm,4,NA,4,4,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0791.txt,"2025-07-10T02:39:05,299",Mimosa_widgrenii,Mimosa widgrenii,,herbs,,NA,7,10,NA,dm,capitula,globose,5,5,10,NA,mm,NA,NA,NA,NA,NA,1,NA,3.5,NA,cm,4-merous,1,NA,3.5,NA,cm,,,,,,NA,NA,NA,NA,paleaceous-pappiform,NA,NA,NA,NA,,NA,1,1.4,NA,mm,NA,NA,NA,NA,mm,0.85,1,,NA,mm,0.45,0.55,1,NA,mm,4,NA,6,6,NA,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0792.txt,"2025-07-10T02:40:10,119",Mimosa_diffusa,Mimosa diffusa,,swbshrub,,NA,NA,5,NA,dm,capitula,subglobose,NA,5.5,6,NA,mm,NA,NA,NA,NA,NA,1.5,NA,3,NA,cm,4-merous,1.5,NA,3,NA,cm,,,,,,NA,NA,NA,NA,campanulate,NA,NA,NA,NA,mm,NA,NA,NA,NA,,NA,2.2,2.4,NA,mm,0.7,0.7,,NA,mm,NA,0.5,0.5,NA,mm,4,NA,3,3,NA,mm,unknown,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0793.txt,"2025-07-10T02:41:17,196",Mimosa_modesta,Mimosa modesta,,herbs,woody root-crown,1.5,NA,20,NA,dm,capitula,subspherical,NA,6,9,9.5,mm,NA,NA,NA,NA,NA,NA,3,12,NA,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,0.5,0.7,,NA,mm,NA,0.4,0.55,NA,mm,4,NA,5,8,NA,mm,bright pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0794.txt,"2025-07-10T02:42:21,600",Mimosa_modesta_modesta,Mimosa modesta var. modesta,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,3,11,NA,cm,,NA,3,11,NA,cm,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,2,2.9,NA,mm,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0795.txt,"2025-07-10T02:43:24,477",Mimosa_modesta_ursinoides,Mimosa modesta var. ursinoides,,,,7,600,1100,NA,m,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,4,12,NA,cm,,NA,4,12,NA,cm,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,33.3,33.3,NA,mm,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0796.txt,"2025-07-10T02:44:28,996",Mimosa_honesta,Mimosa honesta,,subshrub,woody base,NA,2.5,4,NA,dm,capitula,subglobose,NA,8,10,NA,mm,NA,NA,NA,NA,NA,2,NA,5,NA,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,pappiform,NA,2,2,NA,mm,NA,NA,NA,NA,,NA,2.8,3.9,NA,mm,0.7,1,,NA,mm,NA,NA,NA,NA,,4,NA,4,5.3,NA,mm,deep pink or lilac-purple,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0797.txt,"2025-07-10T02:45:34,947",Mimosa_skinneri,Mimosa skinneri,,short-lived perennial herbs,,NA,0.1,0.6,1,m,capitula,ellipsoid or globose,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2,NA,7,NA,cm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,0.1,0.3,NA,mm,NA,NA,NA,NA,,1.7,1.7,2.4,2.4,mm,,,,NA,,NA,NA,NA,NA,,4,NA,4,6,7,mm,pink,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0798.txt,"2025-07-10T02:46:37,088",Mimosa_skinneri_desmodioides,Mimosa skinneri var. desmodioides,,,,280,NA,700,NA,m,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0799.txt,"2025-07-10T02:47:40,094",Mimosa_skinneri_minima,Mimosa skinneri var. minima,,,,NA,NA,NA,NA,,capitulum,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0800.txt,"2025-07-10T02:48:42,865",Mimosa_skinneri_carajarum,Mimosa skinneri var. carajaram,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0801.txt,"2025-07-10T02:49:47,581",Mimosa_skinneri_skinneri,Mimosa skinneri var. skinneri,,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,,,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0802.txt,"2025-07-10T02:50:54,975",Mimosa_ursina,Mimosa ursina,,monocarpic herbs,,NA,1,6,NA,dm,capitula,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,7,9,22,NA,mm,4-merous,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,cup,NA,NA,0.2,NA,mm,NA,NA,NA,NA,,NA,1.5,2.2,NA,mm,0.4,0.5,,NA,mm,NA,NA,NA,NA,,4,NA,2,4,NA,mm,pinkish,NA,NA,,,NA,,
Barneby_1991_Sensitivae_Censitae_treatment_0803.txt,"2025-07-10T02:52:00,295",Mimosa_viva,Mimosa viva,,herb,knotty subterranean caudex,NA,NA,NA,NA,,capitula,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2,5,25,NA,mm,4-merous,2,5,25,NA,mm,,,,,,NA,NA,NA,NA,campanulate,NA,0.3,0.45,NA,mm,NA,0.15,0.2,NA,mm,1.5,1.7,2.4,NA,mm,0.6,0.9,,NA,mm,0.4,0.4,0.4,NA,mm,4,2.5,NA,4,NA,mm,whitish,NA,NA,,,NA,,
"Barneby, R.C. and Grimes, J., 1996. Silk tree, guanacaste, monkey's earring: a generic system of the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Memoirs of the New York Botanical Garden, 74(1).",NA,Hydrochorea_acreana,Abarema acreana,,tree,,25,,,30,m,umbiliform racemes,corymbose-paniculate or umbiliform racemes,,,,,mm,,,,,mm,,20,33,,mm,,2.5,5,,,mm,,,,,,,,,,,,2,4.5,,mm,,0.4,8,,mm,,4,7,,mm,,1,14,,mm,,0.8,0.9,,mm,10(12),,12,15.5,,mm,,,,,,,,
"Barneby, R.C. and Grimes, J., 1996. Silk tree, guanacaste, monkey's earring: a generic system of the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Memoirs of the New York Botanical Garden, 74(1).",NA,Abarema_cochliacarpos,Abarema cochliacarpos,,"tree, shrubs",,2,,,30,m,capitula,,,,,,,,,,,,30,40,115,,mm,5,,,,,mm,,,,,,,,,,,,1.6,2.2,2.8,mm,,0.2,0.5,,mm,,5.5,6.5,,mm,,1.5,2.2,,mm,,0.7,1,,mm,20(25),,13,16,,mm,,,,,,,,
